,std,mean
,CONSO_JOURNALIERE,CONSO_JOURNALIERE
SITE_NAME,,
0496BR,2.1342914515126603,82.19
0497BB,20.29396462005392,65.28999999999999
0497BR,1.3293607486307086,15.6
0497KO,0.11313708498984519,34.71
0498BB,18.113195653269425,19.829117647058823
0498BR,25.419659124386385,50.198
0499BB,19.33092728820185,20.65323529411765
0499BR,21.60144221764725,22.57
0500KO,0.4737615433949868,5.925
0509KO,0.0,2.23
0510BB,1.4637110370561537,8.265
0519BB,0.15556349186103996,7.470000000000001
0524BR,0.4786743056704536,0.879090909090909
0524KO,0.5374011537017765,10.030000000000001
0529KO,2.404163056034261,6.83
0530KO,0.2616295090390223,5.945
0531BB,1.866761902332486,11.98
0531KO,1.6404877323527904,5.92
0539BB,0.0,7.22
0546BR,3.4365389565666207,4.19
0547BB,0.0,1.8
0558BB,1.2445079348883235,7.36
0561BB,1.0889444430272828,6.57
0561BR,21.491130534866397,26.4175
0563BB,0.0,6.55
0564BR,2.526627288411462,4.7263636363636365
0567BR,0.7353910524340092,7.880000000000001
0573BB,4.36743012335091,4.568
0576BB,0.38183766184073537,7.42
0576BR,0.028284271247461613,6.4399999999999995
0579BB,0.4808326112068521,5.13
0579BR,1.7748380207782342,4.665
0580BB,0.8414570696119918,8.684999999999999
0585BR,0.1838477631085022,7.45
0589BB,0.4242640687119289,11.100000000000001
0590BB,5.508361825443204,12.344999999999999
0592BB,1.322289680818844,8.915
0593BB,6.0599051147687115,5.085
0596BB,0.1131370849898477,6.16
0598BB,0.1767766952966369,8.445
0600BR,8.076614368896509,8.653428571428572
0600KO,4.870814007012492,9.899090909090908
0601BR,14.334435983253169,13.314571428571428
0602BR,0.46317743180484666,8.186666666666666
0602KO,15.428541854087038,16.745882352941177
0603KO,21.65870662355077,21.97457142857143
0605BB,11.650056394407276,11.502647058823529
0605KO,3.853950162474692,4.161875
0606BB,6.9714520147009065,7.112571428571428
0606KO,43.104964515498125,38.344
0608KO,26.698111044291753,42.8
0609BR,22.245579336128785,48.69
0610BR,0.12020815280171303,26.865000000000002
0611BR,12.711381025011608,13.284285714285714
0611KO,3.2427149119217993,5.16
0612BB,7.605818586032432,14.92181818181818
0613BB,8.598090245689207,8.85388888888889
0613BR,28.86219210893957,33.27666666666667
0614BR,9.89885128015704,19.711666666666666
0614KO,6.1516684216355415,6.768571428571429
0615BB,7.414053858844618,7.516285714285714
0615BR,4.35577777210913,60.89
0615KO,4.859444641948707,4.980882352941176
0616BB,9.788349715427783,8.735833333333334
0616BR,6.3055768966843955,7.640000000000001
0617BR,6.404536803443842,8.9375
0618BR,1.6192745289171933,26.345
0619KO,9.901121768209274,10.977714285714285
0620BR,6.048323734721877,7.348000000000001
0620KO,6.28176992043909,7.3066666666666675
0621BB,19.664639584797886,13.905
0621BR,1.9586857838867366,8.825000000000001
0623BR,11.86371509259723,15.986285714285714
0624BR,9.394565316127808,10.048857142857145
0625BR,9.768677587994283,16.727272727272727
0625KO,1.0323759005323563,27.17
0626KO,206.586086003516,54.958571428571425
0627BR,1.1101576464628797,25.965
0627KO,7.010010115412232,13.537272727272727
0628BR,6.706494193671378,6.669428571428572
0631BR,10.292643597357396,12.317
0632BR,3.333589611360357,3.715
0632KO,8.280609377737045,17.2825
0633BR,13.628704185570166,23.669999999999998
0635BR,3.918395892916688,6.395714285714285
0636BR,2.071822868876584,13.225
0638BR,1.7606958851545047,29.355
0639BR,1.0040916292848987,20.39
0641BR,0.919238815542512,8.02
0643BR,2.80769420035179,2.869428571428571
0644BR,3.7472108819679995,4.045
0645BR,10.879103823385453,26.900000000000002
0647BR,15.397260204925479,27.312727272727273
0648BR,6.313570233307703,10.73090909090909
0649BR,29.55185614844154,56.88272727272727
0650BR,301.2572973943259,185.32666666666668
0652BR,13.218674242884413,15.674285714285714
0654BR,6.365429112766972,7.980294117647058
0660BR,2.7587259905451087,5.399090909090909
0662BR,4.779352703966047,6.146285714285715
0663BR,24.413564086969593,26.83657142857143
0664BR,2.460731598529188,33.9
0665BR,0.14142135623731653,90.88
0666BR,22.11787035613757,38.99909090909091
0667BR,31.13123161421953,55.377272727272725
0668BR,12.15537808394442,19.448181818181816
0671BR,16.305691700083802,25.127272727272725
0672BR,21.289838734319552,27.823333333333334
0675BR,2.1920310216783085,103.96000000000001
0679BR,2.0115251261998535,30.866666666666664
0682BR,8.63521258358104,12.758181818181818
0684BR,13.7605591114178,15.478
0688BR,12.428420729046062,25.957272727272724
0690BR,6.259114805726166,6.516285714285714
0693BR,70.58141301737598,40.022
0694BR,7.812258595934207,7.877428571428571
0697BR,3.6176361987721575,28.112499999999997
0698BR,2713.4092044530294,3190.823142857143
0699BR,7.882393883417229,12.413333333333334
0701KO,1.1172287142747446,10.8
0703BR,9.919154869913733,8.496666666666666
0705BR,8.557135459528922,11.435454545454546
0710BR,0.7141778489984091,62.545
0711BR,7.4300173844570025,35.3225
0712BR,1.8075176347687456,3.322
0714BR,8.334944510913076,15.49
0715BR,55.61854426957494,63.00000000000001
0717BR,2.1381612037761166,12.396666666666667
0719BR,15.031632405467784,15.145142857142854
0811BB,6.141164088642833,11.518181818181818
0998BR,3038.1943062792907,3099.0325714285714
0999KO,424.08048102517273,437.6220588235294
1001BB,51.54022675003844,53.45171428571428
1001BR,20.335354083818793,21.609142857142857
1001KO,0.38890872965260287,27.415
1002BB,6.844793641885779,11.29
1002BR,21.202292673714528,22.159714285714287
1002KO,9.948105862746448,10.154444444444445
1003BB,4.355424455190786,4.451142857142857
1003BR,13.719627006959188,14.873714285714287
1004BB,16.699725565097765,16.986857142857144
1004BR,2.0899840509758305,80.83333333333333
1004KO,9.833676793314,10.135833333333332
1005BB,6.572043822130221,6.714
1005BR,3.853731957466681,76.86500000000001
1005KO,11.605967148212088,12.098285714285714
1006BB,19.12587298166869,19.890571428571427
1006BR,25.328870656614278,26.563714285714287
1007BB,0.09192388155425048,51.795
1007BR,20.328986631875964,21.502857142857142
1007KO,6.883962582723424,7.666571428571428
1008BB,12.718781573165032,10.312000000000001
1008BR,14.120612297866778,85.4975
1008KO,10.25049305639293,11.832571428571429
1009BB,14.457730495912454,14.382285714285715
1009BR,1164.7141677825223,736.4066666666666
1009KO,13.15730451820866,13.297142857142857
1010BB,5.133595231414339,43.29
1010BR,2.998132752230963,64.65
1011BB,29.37217921375099,30.87
1011KO,16.055785253605322,15.796428571428573
1012BB,0.5444722215136337,70.33500000000001
1012BR,22.293626439678512,23.40714285714286
1012KO,22.206924792494252,22.748285714285714
1013BR,21.75258842899724,22.947142857142858
1014BB,8.492352442050437,41.705
1014BR,2.149604614807099,78.61
1014KO,19.552208927627074,21.547142857142855
1015BB,11.704602183282763,12.003714285714286
1015BR,20.85121434909566,22.72114285714286
1016BB,11.486571897201525,12.106857142857143
1016BR,20.200334371972552,20.400285714285715
1016KO,21.57222273622986,22.31057142857143
1017BB,13.169536546786407,11.988571428571428
1017BR,21.292811123621476,21.88657142857143
1017KO,20.158489393351097,20.907714285714285
1018BB,10.057265971943337,9.768947368421053
1018BR,0.6576093065034915,63.955
1018KO,26.147631696988253,25.574857142857145
1019BB,21.19328126459501,20.344736842105263
1019BR,20.78494596229353,22.084857142857143
1019KO,19.933509171722868,21.31942857142857
1020BB,11.940012312461791,12.46375
1020BR,3.0629452057347244,39.63333333333333
1020KO,22.458359892824546,23.260571428571428
1021BB,9.140456077840119,9.612571428571428
1021BR,35.13350727344672,73.73666666666666
1021KO,21.857842356305856,21.23483870967742
1022BB,0.33234018715767655,43.115
1022BR,4.555831427961309,54.04
1022KO,23.023764876555465,43.26090909090909
1023BB,10.757738766178724,10.434857142857144
1023BR,16.672290517275574,17.657714285714285
1024BB,18.915323052902167,19.64125
1024BR,19.139937378610803,17.659714285714287
1024KO,21.41296225665758,23.31657142857143
1025BB,0.9192388155425097,56.74
1025BR,0.1778576209593873,17.55333333333333
1025KO,15.6947656073229,17.298529411764704
1026BB,1.2798632739476514,25.865000000000002
1026BR,25.89939614169029,24.760285714285715
1027BR,8.88806690643884,57.76666666666667
1027KO,6.423728295163489,6.811714285714285
1028BB,13.987062673135565,13.809999999999999
1028BR,5.133429652776006,20.73
1028KO,21.667171012014133,21.309428571428572
1029BB,27.258688560105135,28.47457142857143
1029BR,18.960979201214993,19.658285714285714
1029KO,23.99213308565956,61.065
1030BB,0.24748737341529264,31.105
1030BR,5.103244066277843,75.56
1030KO,17.811953884301143,15.314
1031BB,26.051884671315747,16.659166666666668
1031BR,13.669034347751127,24.67
1032BB,15.93489768934046,16.52057142857143
1032BR,6.167200202144679,79.4875
1033BB,21.053252340615856,21.868
1033BR,16.389197907988876,17.069142857142857
1033KO,7.5165487230432,8.078000000000001
1034BB,23.42504930534797,23.539428571428573
1034BR,23.0047212545599,54.04
1036BB,13.205768811999036,12.856285714285715
1036BR,30.772982739192944,78.61
1036KO,8.440798261664455,9.902
1037BB,12.147915234220857,13.192857142857143
1037BR,21.02407966390647,22.00914285714286
1037KO,13.563569936110651,13.01
1038BB,10.641129915678738,11.042000000000002
1038BR,3.70027476457267,38.39333333333334
1038KO,10.337076842466582,10.878
1039BB,0.5091168824543134,37.46
1039KO,17.35240041031788,40.86
1040BB,20.744758366003342,21.696571428571428
1040BR,25.043644569697392,70.85333333333334
1040KO,10.483630028549204,10.307037037037038
1041BB,2.149604614807104,75.12
1041BR,1315.777403603411,833.6833333333334
1042BB,1.583919189857858,77.66
1042BR,17.308437647041185,17.52457142857143
1042KO,7.810699405948485,8.174285714285714
1043BB,23.812116294599612,24.347083333333334
1043BR,25.27784530693517,26.781142857142857
1043KO,39.19811568743297,41.08828571428571
1044BB,20.487052693523946,22.316857142857145
1044BR,0.9616652224137042,61.22
1045BB,9.800712459096141,9.969999999999999
1045BR,3.816298381066833,77.23666666666666
1045KO,30.790605633766244,32.196000000000005
1046BB,23.149848448602796,22.888571428571428
1046BR,1.456639969244282,45.8
1047BB,8.02069673622272,8.549428571428573
1047BR,1.206109447769976,72.93
1047KO,20.149320225412534,21.02942857142857
1048BB,7.945983425922936,8.369428571428571
1048BR,3.943944725779004,64.3
1048KO,19.880351158489983,20.902857142857144
1049BB,0.014142135623735673,35.44
1049BR,1206.0702786736767,772.35
1049KO,24.315314633257078,25.434857142857144
1050BB,0.3959797974644682,33.61
1050BR,14.762893934148696,13.964571428571428
1050KO,21.502864014831513,22.41542857142857
1051BR,18.668541274918436,62.98666666666667
1051KO,19.541116974345197,20.50057142857143
1052BB,6.550542218881163,7.102857142857142
1052BR,6.342042231321512,7.409428571428571
1052KO,0.14142135623731153,46.75
1053BB,15.695525466318912,16.207428571428572
1053BR,18.838269885233824,19.412285714285716
1053KO,18.723331928035535,20.00057142857143
1054BB,8.232691412846693,8.87257142857143
1054BR,1.830446211537869,27.21666666666667
1054KO,20.38594139073677,21.916285714285713
1055BB,17.628172054980627,40.515
1055BR,1.262946290755601,37.64666666666667
1055KO,18.078166403266724,18.902285714285714
1056BR,13.760835321283945,13.956285714285714
1056KO,23.263438052016298,70.89
1057BR,12.89902036538258,12.809714285714286
1057KO,12.553089833572766,11.35657142857143
1058BR,4.681709089638098,50.910000000000004
1058KO,20.01760107018426,20.800571428571427
1059BB,14.431494515454034,14.606857142857143
1059BR,4.8946399254694954,51.77
1059KO,19.440634123558066,20.824857142857145
1060BR,138.581240072385,123.61
1060KO,17.800679842554967,19.118285714285715
1061BB,1.4990663761154839,61.68
1061BR,6.7167422825917855,7.0771428571428565
1062BB,1.8879751057680831,27.645
1062BR,1.1265433857601748,31.39
1063BB,22.224366132693184,41.905
1063BR,30.538221790921536,43.58416666666667
1063KO,20.963878169345474,21.776571428571426
1064BB,30.617723625377515,46.55
1064BR,7.2973419818451655,62.97
1064KO,16.600894478280125,16.422857142857143
1065BB,4.673975823643081,59.535
1065BR,7.7076931265673325,44.35333333333333
1065KO,19.480762542664948,20.61714285714286
1066BB,8.862036130018199,9.327428571428573
1066BR,11.511751966287898,79.05333333333333
1066KO,15.635133816580069,15.538064516129033
1067BB,12.940511841603834,13.769428571428572
1067BR,147.1296819136098,108.36000000000001
1067KO,27.29333771324811,23.386
1068BB,20.12919760702152,21.71485714285714
1068BR,1395.7558953126436,866.82
1068KO,8.353894029406014,15.096363636363636
1069BB,23.315161936698058,24.33057142857143
1069BR,4.647948187420034,5.398000000000001
1069KO,5.698950195723186,72.89333333333333
1070BB,22.566121731480578,67.5
1070BR,0.24748737341529514,37.995000000000005
1070KO,20.853112727364422,21.64114285714286
1071BB,18.094668428744928,17.917428571428573
1071BR,10.194996098799912,17.523636363636363
1071KO,9.266334856925488,9.421714285714286
1072BB,14.901562943237215,15.464285714285714
1072BR,1.6630794729456972,71.95333333333333
1072KO,10.406962544939072,10.952
1073BB,0.08485281374238515,18.6
1073BR,0.3818376618407376,61.55
1073KO,10.921709703940262,10.294285714285715
1074BB,1.1455129855222026,56.92
1074BR,50.027100655544686,78.73
1075BR,14.545186489007284,67.89500000000001
1075KO,19.74539262501423,21.067714285714285
1076BB,10.40670791830777,11.01
1076BR,15.54408033089553,58.78333333333333
1077BB,21.020129921215087,41.355714285714285
1077BR,10.312644342424178,83.63666666666667
1078BB,22.915353031053552,23.103142857142856
1078BR,5.161534736910732,5.710571428571429
1079KO,21.108174118616912,22.581714285714288
1080BB,8.539807261714218,9.065142857142856
1080KO,7.030181966876458,7.273428571428571
1081BB,1.3222896808188438,1.035
1081BR,24.321266967219376,22.832857142857144
1081KO,17.373287773683685,18.301142857142857
1082BB,14.315366968002301,14.644571428571426
1082BR,68.40490406396314,113.47000000000001
1082KO,19.566038369557383,21.211142857142857
1083BB,0.08485281374238766,22.939999999999998
1083BR,20.89442349846804,35.223333333333336
1083KO,15.072349624171984,15.740571428571428
1084BR,14.942849513952773,15.961142857142857
1084KO,22.206100921847145,22.872285714285713
1085BB,9.01011842641211,9.600833333333334
1085BR,11.621239451390485,11.966285714285714
1085KO,20.527360322705444,40.62727272727273
1086BR,21.13504020390492,22.65705882352941
1086KO,8.570134187980958,79.62
1087BB,4.1860721446243625,22.09
1087BR,19.602801176096744,20.805142857142854
1087KO,16.22208978445101,16.611714285714285
1088BR,19.11916469115204,20.29942857142857
1088KO,6.039813467540952,7.796571428571428
1089BB,15.910818569860739,15.627714285714287
1089BR,108.68405019357867,83.20757142857143
1089KO,18.67024983966819,19.38657142857143
1090BB,7.326023250486356,25.368333333333336
1090BR,19.528661947993047,20.74514285714286
1090KO,9.51565938048321,9.938285714285714
1091BB,0.05656854249493265,71.36
1091BR,20.72373181896064,21.544285714285714
1091KO,11.75446182405257,12.345142857142857
1092BB,26.1716837800715,27.493333333333336
1092BR,21.607429861278828,22.254285714285714
1092KO,8.167241272302416,27.526
1093BB,0.4384062043356602,33.55
1093BR,24.52002736169317,49.302727272727275
1093KO,6.344899930341724,7.754857142857143
1094BB,14.792531801603445,16.858333333333334
1094BR,4.256782822743008,75.05000000000001
1094KO,0.6434671708797609,85.695
1095BB,20.767379814741865,17.440571428571428
1095BR,27.91392177884774,30.260571428571424
1096BB,7.97169010895916,8.545428571428571
1096BR,19.19515992040045,19.61342857142857
1096KO,21.916433373794128,20.7758064516129
1097BB,0.24041630560342103,42.769999999999996
1097BR,22.443275997032863,23.394857142857145
1097KO,8.473689413054244,8.916285714285713
1098BB,1.9233304448274084,33.68
1098BR,21.396149472952082,22.436285714285713
1098KO,5.467082671880541,5.851999999999999
1099BB,1.66170093578839,37.035
1099KO,5.506130953737855,6.055416666666667
1100BR,16.75567366595566,55.34
1100KO,6.046941556264122,6.559142857142857
1101BR,6.941012654264986,13.501666666666667
1102BB,0.49497474683057774,36.09
1102BR,17.0617400227832,17.09257142857143
1102KO,9.205305813825547,9.679142857142857
1103BR,21.390760013369785,22.385142857142856
1103KO,17.132858289035543,16.52625
1104BB,1.753624817342638,13.28
1104BR,22.19080811295259,23.36
1104KO,14.161545819577748,54.084
1105BB,11.159706237043226,11.707916666666668
1105BR,328.60761803910344,259.09666666666664
1105KO,18.17864419482115,18.23
1106BB,1.2232947314527276,33.425
1106BR,22.431400961395813,41.36909090909091
1107BB,13.774440097513947,19.740000000000002
1107BR,12.91356618431325,12.102857142857143
1107KO,10.31919625735694,10.442258064516128
1108BB,3.853731957466682,20.505000000000003
1108BR,19.072131399884327,20.28257142857143
1109BB,19.85555841571826,92.47
1109BR,18.69438669177228,20.27342857142857
1109KO,40.17780730701963,41.25
1110BR,19.9633015490799,20.718285714285713
1111BB,8.297933879386282,19.036666666666665
1111BR,14.247153500160756,15.237714285714285
1111KO,17.703155076535523,19.539428571428573
1112KO,19.574305326939655,19.649032258064516
1113BR,19.595460059870582,20.612571428571428
1113KO,14.738968262892264,29.033636363636365
1114BB,5.105351876000103,10.322
1114BR,15.155093754995022,15.505428571428572
1114KO,14.465776081740614,14.654
1115BB,1.8937088829419733,61.21666666666667
1115BR,26.056164489409408,27.187428571428573
1115KO,19.318385991353534,20.69257142857143
1116BR,6.235429496706972,7.023142857142857
1117BR,16.747415092153997,16.423714285714286
1117KO,20.189180931049844,34.956
1118BR,15.044784981050759,16.30914285714286
1118KO,11.995452934026167,12.489714285714285
1119BB,4.242640687119285,19.93
1119BR,16.784927051806147,17.699428571428573
1119KO,17.028554353242804,17.723142857142857
1120BB,1.5556349186104046,2.36
1120KO,9.143682313488371,9.260625
1121BB,8.131727983645296,23.73
1121BR,8.634993881163501,9.384285714285713
1122BR,30.686929407658038,30.636
1123BB,0.0,36.76
1123BR,1.9558203734835498,56.343333333333334
1123KO,24.376576749448205,25.17375
1125BB,12.628927111991736,31.189999999999998
1125BR,0.5232590180780491,44.730000000000004
1125KO,8.654384908892167,8.624285714285715
1126BR,36.10058684082713,32.90657142857143
1127BR,2.842569260369928,65.17
1127KO,13.62666727444401,14.249142857142857
1128BB,0.2545584412271567,36.68
1128BR,6.737639139674267,6.948
1128KO,21.19862752847243,48.89909090909091
1129BB,31.826876221206508,36.945
1129BR,21.63553854738296,22.832
1129KO,38.83111381353875,50.0
1130BR,10.613634761811943,11.045714285714286
1131BB,2.1920310216782983,29.04
1131BR,6.443615979460314,6.506857142857143
1132BR,22.21626690346626,23.207142857142856
1133BR,19.134514870456766,20.912285714285712
1134BB,0.7707463914933317,36.685
1134BR,13.596657677532372,63.410000000000004
1135BR,19.962506738736938,20.668
1136BR,18.933946069995883,19.095428571428574
1136KO,8.989124085691385,8.685806451612903
1137BR,13.788083504341316,13.226571428571429
1137KO,22.146584386762665,52.81
1138BR,18.95148806822303,79.03
1138KO,1.6546298679765237,34.1
1139BB,12.551145366061219,23.085
1139BR,1.9263523388345498,29.05333333333333
1139KO,7.59635202597695,7.447777777777778
1140BR,15.172221975171121,15.625428571428571
1140KO,9.942269561504226,10.337714285714286
1141BR,14.321102341262266,15.124285714285715
1141KO,1.7677669529663689,34.52
1142BB,5.020458146424487,24.58
1142BR,16.91223390916526,15.191714285714287
1142KO,0.1767766952966369,24.505
1143BR,24.764664980504755,25.635142857142856
1144BB,32.0319371877506,46.87
1144BR,7.206707986313863,13.139999999999999
1144KO,0.4525483399593908,20.0
1145BR,14.066013136145525,13.647428571428572
1145KO,11.308849354902739,11.902916666666668
1146BB,0.5343869235469474,0.6304166666666667
1146BR,18.82063065232567,19.139714285714284
1146KO,3.203193718775061,53.325
1147BR,15.429208887391354,16.18114285714286
1147KO,24.400235689039402,22.194285714285712
1148BB,8.209509729575815,37.625
1148BR,2.0718228688765814,40.095
1149BR,25.79481257536715,26.91971428571429
1150BR,6.172440765207879,77.6575
1150KO,12.723901393309626,22.29
1151BB,3.867874093090414,25.785
1151BR,1.3484188271206183,64.16333333333334
1151KO,5.798275605729692,55.42
1152BB,0.26162950903902576,34.835
1152BR,12.308893027523851,12.717714285714285
1152KO,2.7930717856868625,5.175000000000001
1153BB,1.4142135623730951,7.23
1153BR,15.080446530624524,15.028285714285715
1153KO,20.64751801064719,30.53
1154BB,0.9687362902255733,36.655
1154BR,88.1150953772016,113.775
1154KO,1.9233304448274098,26.740000000000002
1156BB,14.445501194555511,15.11047619047619
1156BR,33.502782287571335,35.26714285714286
1157BR,17.48924327271197,18.05142857142857
1158BR,16.402321407746683,17.186285714285713
1159BR,62.24230635186971,60.60999999999999
1159KO,12.981204454553094,12.39909090909091
1160BR,9.932726667316436,8.039047619047619
1161BR,23.894882983038627,24.40714285714286
1161KO,4.4052752467921925,25.345
1162BR,20.090919069958705,21.353428571428573
1162KO,3.3587572106361008,23.945
1163BR,23.206604156372986,23.79
1163KO,1.0111626970967664,28.545
1164BR,21.974472687891137,21.95529411764706
1164KO,18.292748107742952,19.945
1165BR,17.49178035055131,18.742857142857144
1166BR,19.082340919236906,20.38057142857143
1166KO,20.681906746397118,31.8
1167BR,18.6642826105216,21.05029411764706
1168BR,5.347761992958671,77.4375
1169BR,20.04707794461944,19.872
1169KO,13.251181079435899,20.7
1170BR,26.1356341558278,43.065
1171BR,21.922014824134664,23.133142857142857
1172BR,21.848169578927656,23.115142857142857
1173BR,11.908605781814535,80.7325
1175BR,0.15556349186103965,33.12
1176BR,19.876270565592495,20.760857142857144
1177BR,22.08769353160756,22.43057142857143
1177KO,8.146148899770566,8.066521739130435
1178BR,17.455947930469446,18.487714285714283
1178KO,14.410836200581837,17.27
1179BR,21.8666383509928,23.074857142857145
1180BR,23.96740289811711,23.554285714285715
1181BR,21.09655151237485,22.007142857142856
1182BR,18.002896979760383,19.21657142857143
1183BR,21.64253090638,22.368285714285715
1184BR,21.256433293561653,40.49818181818182
1185BR,19.25123552115316,37.09090909090909
1186BR,18.9261124224858,19.80257142857143
1186KO,1.2162236636408612,4.91
1187BR,17.575784008954244,17.904
1188BR,22.87070928487522,23.52542857142857
1189BR,21.737391759459133,22.757714285714286
1190BR,18.323273385588752,19.513714285714286
1191BR,20.519457529645475,20.614571428571427
1192BR,18.024099287510886,18.975142857142856
1193BR,0.41012193308819134,73.05000000000001
1194BR,20.39387972535145,20.571428571428573
1195BR,8.617688688583112,83.6925
1197BR,219.9334137680463,188.8325
1199BR,8.647319430513328,22.673333333333332
1200BR,2.326381310103741,75.275
1202BR,7.194677094032431,8.27742857142857
1203BR,172.69177154205505,-57.28249999999999
1204BR,75.75589240008551,92.04333333333334
1205BR,51.42923584888268,57.57
1206BR,11.100984133827767,12.364285714285714
1207BR,18.89428726076845,19.031714285714287
1208BR,19.538131224984284,18.976
1209BR,0.6363961030678917,27.36
1210BR,25.493981290037976,27.21657142857143
1211BR,21.900549327364736,23.10257142857143
1212BR,11.328412840243404,12.180857142857143
1213BR,8.499630122671352,17.613
1214BR,7.17811862947552,7.757999999999999
1215BR,9.756879322695706,10.780000000000001
1216BR,9.544550119035991,10.305714285714286
1217BR,10.431655298604701,11.120285714285714
1218BR,5.634463535043162,6.341714285714286
1219BR,16.305075952542566,27.60727272727273
1220BR,0.6616141876753625,50.50666666666667
1221BR,20.909891097618985,22.168857142857142
1222BR,529.9249408170934,325.56
1223BR,66.73552277460632,79.66
1224BR,672.8427925105041,428.1133333333333
1225BR,13.412558469802931,13.973999999999998
1226BR,8.422797964228899,8.412571428571429
1227BR,13.217597926929962,13.09142857142857
1228BR,33.48191352556382,54.373333333333335
1230BR,8.27557927089745,8.742285714285714
1232BR,16.290946757325063,17.325625
1233BR,7.046646956768398,58.903333333333336
1237BR,7.744296377757933,8.659714285714287
1239BR,7.03229692205897,106.92
1240BR,22.416918393305107,23.98857142857143
1242BR,19.12858985450174,20.006764705882354
1243BR,13.410711728899038,14.38857142857143
1244BR,3.2731788829821133,54.51
1245BR,26.2718831037705,43.63727272727272
1246BR,1.1154072499913794,80.90666666666667
1247BR,21.19720014014852,22.473428571428574
1248BR,20.602213012402412,21.68114285714286
1249BR,7.417717528548346,68.49333333333333
1250BR,19.192443304592565,41.68
1251BR,1250.7105777250522,792.8366666666667
1252BR,15.59050866726938,16.885714285714286
1253BR,20.531974932330517,21.473714285714287
1254BR,18.80456395969568,19.99085714285714
1255BR,19.910504491119983,41.21090909090909
1256BR,6.42052957317385,45.83
1258BR,19.77216370251348,19.893142857142855
1259BR,4.660357640067269,56.68333333333334
1260BR,236.49578093488265,171.51999999999998
1261BR,18.505928584459337,18.59114285714286
1262BR,12.054116058408423,11.870857142857144
1263BR,1.3480479714510676,49.196666666666665
1264BR,12.208805404779158,12.559999999999999
1266BR,15.717815793975104,35.57666666666667
1267BR,3.378421722244476,65.39333333333333
1269BR,11.524644607680242,88.47666666666667
1270BR,138.67005660920458,23.980000000000004
1271BR,134.96574763003142,112.55666666666667
1272BR,10.076271631908302,99.975
1273BR,0.8061017305526595,75.33000000000001
1274BR,20.83883733994467,22.226285714285712
1275BR,23.073594249631736,24.138857142857145
1276BR,13.958815762054874,14.709142857142858
1277BR,20.08349151488783,21.17457142857143
1279BR,17.90407051037099,18.463428571428572
1280BR,1.4373239022572484,30.53
1281BR,12.298251853636037,12.148857142857143
1282BR,8.760531919850335,9.583235294117646
1283BR,2.8918045116040156,36.57333333333333
1284BR,1.977633265631761,62.376666666666665
1285BR,16.26879475736119,16.946285714285715
1287BR,11.098734162056502,67.08
1288BR,5.049455416181042,77.95
1289BR,4.2983989267322915,30.94666666666667
1290BR,22.95336645088409,24.92742857142857
1291BR,22.79937674586742,59.474000000000004
1292BR,196.66737706086386,183.23000000000002
1293BR,14.22439998586876,15.14257142857143
1294BR,21.025929410207414,22.475714285714286
1296BR,2.2005510673465407,18.947499999999998
1297BR,2.8411969308726217,79.45
1298BR,19.59016625201309,20.98542857142857
1300BR,124.87377480213101,123.39333333333332
1301BR,15.070363191465859,16.030571428571427
1302BR,0.4424086962814526,0.8036363636363636
1304BR,20.179868410761014,21.73857142857143
1305BR,18.908035328928285,67.53
1307BR,68.331922993576,145.14000000000001
1309BR,26.109652749944587,27.015428571428572
1310BR,1.1184066046538355,65.71333333333334
1311BR,20.62901231459302,21.627428571428574
1312BR,22.61624264984435,23.354857142857142
1313BR,929.0125250097547,507.8975
1314BR,4.97869295391991,7.2540000000000004
1315BR,15.774471993276563,58.935
1316BR,9.996481835671442,17.46909090909091
1317BR,12.63525970841754,13.499428571428572
1319BR,1447.3282489124574,924.19
1321BR,1.1596551211459383,24.61
1323BR,1.7114029332684932,32.54
1324BR,0.13435028842544242,36.705
1325BR,26.180607963401716,87.79333333333334
1327BR,6.358309523764945,32.77
1328BR,5.039070681517907,56.03333333333333
1329BR,9.985614383794758,11.642285714285714
1330BR,19.702803409283515,20.812857142857144
1331BR,8.158751947040265,58.776666666666664
1333BR,1.4335038658243384,60.27333333333333
1335BR,0.21213203435596223,62.33
1336BR,3.033488091290291,38.765
1337BR,5.184846510103586,67.52333333333333
1340BR,11.866638108579867,48.32
1343BR,3.3905948347352473,59.81333333333333
1344BR,8.772783670724666,81.41666666666667
1345BR,28.189172123352613,85.1425
1346BR,1.9835069951981543,20.38
1348BR,4.887385804292515,5.348
1349BR,90.32478342072014,58.325
1350BR,78.64421233208031,58.57333333333333
1351BR,10.774007301525895,29.343333333333334
1353BR,480.62511720848164,306.4775
1355BR,0.37476659402887097,32.805
1356BR,7.092281015301073,33.075
1358BR,1205.2245534754093,674.695
1363BR,15.197312262370602,69.94
1366BR,2.206173157302024,63.06999999999999
1368BR,10.219178049138787,27.16
1370BR,24.326303322398438,60.79666666666666
1371BR,6.385174234114525,71.635
1372BR,32.97621301787093,42.5725
1373BR,23.199502149830725,67.65
1376BR,16.20074381008477,45.18
1377BR,0.8750047618918009,66.60666666666667
1378BR,335.12578280400925,217.955
1380BR,2.9250014245010765,49.96333333333334
1381BR,23.511300474452703,50.94499999999999
1383BR,0.4949747468305853,34.39
1384BR,4.143645737753171,38.09
1385BR,0.6848600830339979,30.973333333333333
1386BR,6.484169183480642,54.685
1387BR,5.465935418572021,77.535
1388BR,17.36654254594161,18.24
